run_id,timestamp,backend,profile,model,quantization,vllm_version,gpu_name,vram_total_mb,route,max_model_len,gpu_memory_utilization,max_num_seqs,max_num_batched_tokens,enforce_eager,block_size,prefix_caching_enabled,chunked_prefill_enabled,async_scheduling_enabled,status,oom,model_memory_gib,kv_cache_memory_gib,gpu_blocks,gpu_blocks_source,gpu_kv_tokens,max_concurrency_tokens_per_request,max_concurrency,cuda_graph_capture,startup_seconds,gpu_mem_used_mb_after_start,exit_code,log_path,error_excerpt,notes
86498083-56a7-43b2-8f07-fec15cb9d359,2026-05-08T21:40:02+00:00,vllm,qwen3_8b_awq_marlin_eager_vllm,Qwen3-8B-AWQ-vLLM-local,awq-marlin-int4,0.17.1,NVIDIA GeForce RTX 4070 Laptop GPU,8188,WSL,2048,0.85,2,2048,true,16,true,true,true,ready,false,5.71,0.63,284,derived_from_gpu_kv_tokens_div_block_size,4544,2048,2.22,false,44.52,7484,,logs/memory_profile_awq_restarts/86498083-56a7-43b2-8f07-fec15cb9d359-001-len2048-gpu0.85-seq2-batch2048-eagertrue.log,,best_interactive_capacity-restart-1
3b6cd6ad-be2d-4c3a-9f6a-c71288af6275,2026-05-08T21:40:59+00:00,vllm,qwen3_8b_awq_marlin_eager_vllm,Qwen3-8B-AWQ-vLLM-local,awq-marlin-int4,0.17.1,NVIDIA GeForce RTX 4070 Laptop GPU,8188,WSL,2048,0.85,4,2048,true,16,true,true,true,ready,false,5.71,0.62,282,derived_from_gpu_kv_tokens_div_block_size,4512,2048,2.2,false,44.52,7531,,logs/memory_profile_awq_restarts/3b6cd6ad-be2d-4c3a-9f6a-c71288af6275-001-len2048-gpu0.85-seq4-batch2048-eagertrue.log,,best_c4_capacity-restart-1
5343490d-3780-4060-8311-dc82e9190f6e,2026-05-08T21:41:51+00:00,vllm,qwen3_8b_awq_marlin_eager_vllm,Qwen3-8B-AWQ-vLLM-local,awq-marlin-int4,0.17.1,NVIDIA GeForce RTX 4070 Laptop GPU,8188,WSL,4096,0.85,1,2048,true,16,true,true,true,ready,false,5.71,0.63,284,derived_from_gpu_kv_tokens_div_block_size,4544,4096,1.11,false,46.31,7498,,logs/memory_profile_awq_restarts/5343490d-3780-4060-8311-dc82e9190f6e-001-len4096-gpu0.85-seq1-batch2048-eagertrue.log,,best_long_context_capacity-restart-1
ee54e8ef-37e1-498c-b6d9-88d0e7e6d6b2,2026-05-08T21:42:43+00:00,vllm,qwen3_8b_awq_marlin_eager_vllm,Qwen3-8B-AWQ-vLLM-local,awq-marlin-int4,0.17.1,NVIDIA GeForce RTX 4070 Laptop GPU,8188,WSL,2048,0.85,2,2048,true,16,true,true,true,ready,false,5.71,0.63,284,derived_from_gpu_kv_tokens_div_block_size,4544,2048,2.22,false,44.53,7498,,logs/memory_profile_awq_restarts/ee54e8ef-37e1-498c-b6d9-88d0e7e6d6b2-001-len2048-gpu0.85-seq2-batch2048-eagertrue.log,,best_interactive_capacity-restart-2
d737ea08-6f0a-44af-a8f4-7132e4b189f3,2026-05-08T21:43:34+00:00,vllm,qwen3_8b_awq_marlin_eager_vllm,Qwen3-8B-AWQ-vLLM-local,awq-marlin-int4,0.17.1,NVIDIA GeForce RTX 4070 Laptop GPU,8188,WSL,2048,0.85,4,2048,true,16,true,true,true,ready,false,5.71,0.56,255,derived_from_gpu_kv_tokens_div_block_size,4080,2048,1.99,false,46.32,7460,,logs/memory_profile_awq_restarts/d737ea08-6f0a-44af-a8f4-7132e4b189f3-001-len2048-gpu0.85-seq4-batch2048-eagertrue.log,,best_c4_capacity-restart-2
b70b32fb-9f87-4a43-b9c5-5a14e1db032f,2026-05-08T21:44:26+00:00,vllm,qwen3_8b_awq_marlin_eager_vllm,Qwen3-8B-AWQ-vLLM-local,awq-marlin-int4,0.17.1,NVIDIA GeForce RTX 4070 Laptop GPU,8188,WSL,4096,0.85,1,2048,true,16,true,true,true,ready,false,5.71,0.63,284,derived_from_gpu_kv_tokens_div_block_size,4544,4096,1.11,false,44.86,7499,,logs/memory_profile_awq_restarts/b70b32fb-9f87-4a43-b9c5-5a14e1db032f-001-len4096-gpu0.85-seq1-batch2048-eagertrue.log,,best_long_context_capacity-restart-2
523281be-c8ac-438d-b19f-a931da649d1a,2026-05-08T21:47:43+00:00,vllm,qwen3_8b_awq_marlin_eager_vllm,Qwen3-8B-AWQ-vLLM-local,awq-marlin-int4,0.17.1,NVIDIA GeForce RTX 4070 Laptop GPU,8188,WSL,1024,0.85,4,2048,true,16,true,true,true,ready,false,5.71,0.63,284,derived_from_gpu_kv_tokens_div_block_size,4544,1024,4.44,false,44.16,7516,,logs/memory_profile_awq_restarts/523281be-c8ac-438d-b19f-a931da649d1a-001-len1024-gpu0.85-seq4-batch2048-eagertrue.log,,best_c4_capacity_1024ctx-restart-
b9a0941b-2bd3-41f7-ada2-150568b99d28,2026-05-08T21:48:40+00:00,vllm,qwen3_8b_awq_marlin_eager_vllm,Qwen3-8B-AWQ-vLLM-local,awq-marlin-int4,0.17.1,NVIDIA GeForce RTX 4070 Laptop GPU,8188,WSL,1024,0.85,4,2048,true,16,true,true,true,ready,false,5.71,0.63,284,derived_from_gpu_kv_tokens_div_block_size,4544,1024,4.44,false,42.24,7516,,logs/memory_profile_awq_restarts/b9a0941b-2bd3-41f7-ada2-150568b99d28-001-len1024-gpu0.85-seq4-batch2048-eagertrue.log,,best_c4_capacity_1024ctx-restart-
